node_id,label,feat
276,1,"0.0102219626168224,0.0102219626168224,1.400005382467336e-05,0.2807566553623747,0.0101438139008939"
277,2,"0.0166471962616822,0.0169392523364485,0.0023337332931086,0.2812798339510561,0.0108381409530068"
278,2,"0.0382593457943925,0.0382593457943925,0.0270133028468279,0.3652430399940792,0.0638225940391573"
279,1,"0.0087616822429906,0.0084696261682242,0.0001694665826202,0.2791752601619309,0.0076537097017776"
280,0,"0.0011682242990654,0.0011682242990654,6.149309514942219e-08,0.2228418816015412,0.000441030893193"
281,1,"0.0026285046728971,0.0026285046728971,5.564197559804537e-06,0.2439425343147115,0.0013846116950817"
282,1,"0.0017523364485981,0.0017523364485981,0.0,0.2745361871384068,0.0028735187254518"
283,1,"0.0052570093457943,0.0052570093457943,4.0974992242293645e-06,0.2783562212595279,0.0065831276526258"
284,1,"0.0014602803738317,0.0014602803738317,0.0,0.2673959030216739,0.0023188596586671"
285,1,"0.0011682242990654,0.0011682242990654,6.712242158722199e-05,0.2438887866940488,0.0008178180000848"
286,2,"0.0110981308411214,0.0110981308411214,5.359375939639215e-05,0.2813990102216904,0.0104860224110118"
287,2,"0.0277453271028037,0.0277453271028037,0.0045234428568102,0.2978286744059343,0.0182308443476145"
288,0,"0.0029205607476635,0.0029205607476635,1.5581000066792234e-07,0.2747178788572277,0.0036055523210823"
289,2,"0.014018691588785,0.014018691588785,0.0003637334150038,0.2815660267615879,0.0110448730998707"
290,2,"0.0116822429906542,0.0119742990654205,5.18887725823659e-05,0.2824281101910331,0.0112075760886398"
291,2,"0.0096378504672897,0.0096378504672897,0.0006851590029969,0.2766633108078121,0.0077833107706774"
292,1,"0.0081775700934579,0.0081775700934579,9.649596234702372e-05,0.2820443111624059,0.0088490053408217"
293,1,"0.0011682242990654,0.0011682242990654,0.0,0.2744681146893271,0.0024601512614873"
294,1,"0.0043808411214953,0.0043808411214953,0.0006774986397221,0.2720620776360944,0.0029433711151313"
295,0,"0.0040887850467289,0.0040887850467289,5.148458530152321e-06,0.2745815875331708,0.0046028546833865"
296,1,"0.0005841121495327,0.0005841121495327,0.0,0.2394224743782385,0.0004413139315566"
297,2,"0.0157710280373831,0.0160630841121495,0.0077977877174791,0.3176877183226029,0.0141087569725888"
298,1,"0.0043808411214953,0.0046728971962616,2.693698699566048e-06,0.2754242116302702,0.0047682868020605"
299,2,"0.0110981308411214,0.0110981308411214,8.457209034894607e-05,0.2843628805982332,0.0110365494846389"
300,2,"0.0157710280373831,0.0157710280373831,0.0004529137511374,0.3065721676168915,0.0162683189927803"
301,2,"0.0128504672897196,0.0128504672897196,0.0003606266611317,0.2837796718190196,0.012469709787406"
302,1,"0.0029205607476635,0.0026285046728971,2.434431105825585e-07,0.2737892422809934,0.0034309356715568"
303,1,"0.0029205607476635,0.0029205607476635,0.0001067332680791,0.2708637617965879,0.0022449876721658"
304,2,"0.0601635514018691,0.0601635514018691,0.0491674720774695,0.3695926232193843,0.0838008010988364"
305,2,"0.0446845794392523,0.0443925233644859,0.0221189334300863,0.35672894184404,0.0592342890741233"
306,1,"0.0005841121495327,0.0005841121495327,0.0,0.2416877525200995,0.0006627131352407"
307,2,"0.018107476635514,0.018107476635514,0.0006338615199851,0.3041573291469288,0.0159331732069059"
308,1,"0.0102219626168224,0.0102219626168224,0.0005953510641284,0.2721958786578826,0.0071804909450735"
309,1,"0.0026285046728971,0.0029205607476635,0.0002888905656759,0.2807566553623747,0.0051868769528154"
310,2,"0.0242406542056074,0.0248247663551401,0.0326098395736321,0.3296396386367052,0.0178548904003864"
311,2,"0.0119742990654205,0.0119742990654205,0.0002111764635958,0.2853157246864995,0.010821732326226"
312,2,"0.0251168224299065,0.0251168224299065,0.0008345650074013,0.286620897602811,0.0151230620801919"
313,2,"0.0157710280373831,0.0157710280373831,0.000245060285703,0.2878132882324639,0.0145628782098594"
314,2,"0.0119742990654205,0.0119742990654205,0.000219777717066,0.2827888716363934,0.011994673220819"
315,1,"0.0055490654205607,0.0055490654205607,0.0007555266497151,0.2664091231148149,0.0037918435997155"
316,2,"0.0151869158878504,0.0151869158878504,0.000137137609489,0.2808278832664835,0.01124705449051"
317,0,"0.0014602803738317,0.0014602803738317,1.1768506140665282e-08,0.266430497402613,0.0018823377079685"
318,2,"0.0137266355140186,0.0137266355140186,3.99760083138798e-05,0.2799755264839531,0.0107779967489148"
319,2,"0.0160630841121495,0.0160630841121495,0.0051338434689732,0.2939272189437217,0.0142451404928793"
320,0,"0.0020443925233644,0.0020443925233644,3.2723526416537043e-06,0.2714837900283002,0.0024880701886093"
321,2,"0.0096378504672897,0.0096378504672897,3.1713890293209176e-05,0.2796690011475634,0.0086250122854721"
322,2,"0.0192757009345794,0.0192757009345794,0.0012012336742384,0.3041573291469288,0.016764776745947"
323,1,"0.0055490654205607,0.0055490654205607,2.351378093132708e-06,0.2799755264839531,0.0073445683183661"
324,0,"0.0023364485981308,0.0023364485981308,4.213415778756705e-09,0.2753785321856014,0.0040127290659168"
325,1,"0.000876168224299,0.000876168224299,0.0,0.2434775071212088,0.0009259085724685"
326,2,"0.0251168224299065,0.0251168224299065,0.0029394641569174,0.2877883455781409,0.0147244620841476"
327,2,"0.0210280373831775,0.0210280373831775,0.0012384514407254,0.3058380659077333,0.0184666529974638"
328,1,"0.0055490654205607,0.0055490654205607,0.0007199115960691,0.2736538705913612,0.0048530292408945"
329,1,"0.0052570093457943,0.0052570093457943,1.6096496277178606e-06,0.2715725972870599,0.005043941620558"
330,1,"0.0020443925233644,0.0020443925233644,4.213415778756705e-09,0.2751047733929391,0.00350354734754"
331,1,"0.0040887850467289,0.0040887850467289,5.8891248777891945e-08,0.2778206073476255,0.0051848814767673"
332,1,"0.0037967289719626,0.0037967289719626,1.599422542272443e-07,0.2751731620505608,0.0042926743564062"
333,2,"0.0219042056074766,0.0219042056074766,0.018753717301864,0.3408035426545739,0.0379310495205161"
334,1,"0.0037967289719626,0.0037967289719626,6.940206410352706e-06,0.2782396078446726,0.0053598168028048"
335,1,"0.0005841121495327,0.0005841121495327,0.0,0.2688463179749165,0.0012796968423284"
336,1,"0.0087616822429906,0.0087616822429906,0.0001077581089927,0.273834395945095,0.0064990355034008"
337,2,"0.0388434579439252,0.0388434579439252,0.0123081556326373,0.3378219450280944,0.0510743571777556"
338,2,"0.0432242990654205,0.0435163551401869,0.0661637581399822,0.379042314761576,0.0758814234284827"
339,2,"0.0239485981308411,0.0236565420560747,0.0048903201739561,0.3350272114231404,0.0602983061342894"
340,2,"0.0227803738317757,0.023072429906542,0.0041232196851874,0.3436958931511248,0.0804836263100343"
341,1,"0.0011682242990654,0.0011682242990654,0.0017263986610641,0.2254898974418529,0.0001027100848368"
342,0,"0.0002920560747663,0.0002920560747663,0.0,0.1834893203462353,1.4834085861523182e-06"
343,0,"0.0002920560747663,0.0002920560747663,0.0002876193479513,0.1834994595582786,1.4834085861523182e-06"
344,1,"0.0002920560747663,0.0002920560747663,0.0002880459562989,0.1546927712128461,2.1429622514408217e-08"
345,1,"0.0011682242990654,0.0011682242990654,8.7545574646946e-06,0.2513084395055371,0.0010166605757632"
346,1,"0.000876168224299,0.000876168224299,2.911402692434811e-07,0.2605767199957759,0.0021567665612871"
347,1,"0.0020443925233644,0.0020443925233644,7.720212720920655e-06,0.2596395402366042,0.0023538388808998"
348,1,"0.0014602803738317,0.0014602803738317,3.791436689567731e-07,0.2513274592920735,0.0011182084119671"
349,1,"0.0055490654205607,0.0052570093457943,0.0001021140254084,0.2667086755783606,0.0052796200254155"
350,1,"0.0011682242990654,0.0011682242990654,0.0002173977311331,0.2550138012306994,0.0015837866774495"
351,2,"0.0055490654205607,0.0055490654205607,6.094885293522784e-05,0.2784262362393031,0.009183566739054"
352,2,"0.0213200934579439,0.0216121495327102,0.0079921311977626,0.3298360865739142,0.0407705421372704"
353,1,"0.0002920560747663,0.0002920560747663,0.0,0.2344859285147696,0.0002721296348961"
354,2,"0.0108060747663551,0.0108060747663551,0.0038949873818791,0.2930194758339511,0.0092750893416852"
355,1,"0.0029205607476635,0.0029205607476635,5.9494015267584045e-06,0.2853402405590451,0.0054115084625042"
356,1,"0.0002920560747663,0.0002920560747663,0.0,0.2344859285147696,0.0002721296348961"
357,2,"0.009929906542056,0.0096378504672897,0.0036135096356752,0.3077369770759122,0.0188535054804943"
358,2,"0.0531542056074766,0.0549065420560747,0.0593504602227105,0.3840839370374934,0.1027452546358129"
359,2,"0.0286214953271028,0.0318341121495327,0.0151047603172221,0.3384071863473115,0.0454924130476123"
360,1,"0.0002920560747663,0.0002920560747663,0.0,0.2344859285147696,0.0002721296348961"
361,2,"0.0093457943925233,0.0093457943925233,0.0055548754114278,0.3000081054861476,0.0136690832347169"
362,2,"0.0154789719626168,0.0157710280373831,0.0020709542343662,0.3123685184485155,0.0305941161176625"
363,1,"0.0002920560747663,0.0002920560747663,0.0,0.1894130572453894,3.927974988167908e-06"
364,1,"0.0002920560747663,0.0005841121495327,0.0002876193479513,0.2344859285147696,0.0002721296348961"
365,1,"0.0011682242990654,0.0002920560747663,0.0,0.2881129376736221,0.0046244138724523"
366,1,"0.0002920560747663,0.0002920560747663,0.0,0.1369736726458574,7.774200699166993e-10"
367,1,"0.0005841121495327,0.0005841121495327,0.0005756653042502,0.1590949896817021,5.382740193360504e-08"
368,2,"0.0540303738317756,0.0546144859813084,0.0251329368123716,0.3562314653106809,0.0633744317969415"
369,2,"0.0116822429906542,0.0116822429906542,0.0053914509262125,0.3139929765153336,0.0257908609798145"
370,2,"0.0467289719626168,0.0473130841121495,0.025764092907781,0.3772767234294669,0.1061588173927277"
371,2,"0.0391355140186915,0.0394275700934579,0.0214614910666952,0.3428088902267129,0.0629575993786414"
372,2,"0.0125584112149532,0.0134345794392523,0.0019588585283564,0.3245177093351087,0.0414280004451086"
373,2,"0.0108060747663551,0.0110981308411214,0.0063034196703856,0.313045788049224,0.0173910605644847"
374,1,"0.0032126168224299,0.0032126168224299,0.0001380776430277,0.2864972581853307,0.0044119122406388"
375,2,"0.0075934579439252,0.0075934579439252,0.0093182125328802,0.306657098497199,0.0167991626462569"
376,1,"0.0011682242990654,0.0011682242990654,9.166376102878344e-05,0.2553667886516585,0.0008762570146347"
377,2,"0.0175233644859813,0.0172313084112149,0.0127593602807609,0.3262392886949767,0.0306816192267204"
378,1,"0.0052570093457943,0.0052570093457943,0.0110964266120497,0.2486551643299264,0.0009610385704738"
379,2,"0.0014602803738317,0.0014602803738317,2.380832034081284e-06,0.2666658411327526,0.0017608318508649"
380,1,"0.0020443925233644,0.0020443925233644,3.0383583634851625e-06,0.2828370428094854,0.0043867816992241"
381,1,"0.0011682242990654,0.0011682242990654,0.0,0.2530896821603664,0.0008678544219767"
382,1,"0.0017523364485981,0.0017523364485981,0.0,0.2531282658454278,0.0010532625785824"
383,1,"0.0005841121495327,0.0005841121495327,0.0,0.2662382521948342,0.0015298910810064"
384,1,"0.0002920560747663,0.0002920560747663,0.0,0.2504933031323955,0.0005831285053962"
385,1,"0.0002920560747663,0.0002920560747663,0.0,0.2504933031323955,0.0005831285053962"
386,1,"0.0020443925233644,0.0020443925233644,1.553275067334408e-07,0.2537084360628137,0.0012050772357267"
387,2,"0.0227803738317757,0.0227803738317757,0.0040668979898092,0.3313169429937312,0.0457097484044908"
388,1,"0.0029205607476635,0.0029205607476635,1.1197195655368509e-05,0.2713285170051612,0.0035866119580788"
389,2,"0.0026285046728971,0.0026285046728971,0.0,0.287763407246635,0.0076330306685531"
390,2,"0.0119742990654205,0.0119742990654205,0.0006378781045037,0.2933300697488003,0.0126766668095446"
391,2,"0.0061331775700934,0.0055490654205607,0.0005249817717,0.3027707621832757,0.0136605569180454"
392,2,"0.0087616822429906,0.009053738317757,0.0016659885745654,0.3064024469114382,0.0230498351759246"
393,2,"0.0037967289719626,0.0037967289719626,9.979053907580848e-05,0.2786598740980253,0.0033819283565006"
394,1,"0.0005841121495327,0.0005841121495327,0.0,0.2662382521948342,0.0015298910810064"
395,1,"0.0017523364485981,0.0017523364485981,3.4128667807929324e-08,0.2531282658454278,0.0010212028308667"
396,2,"0.0277453271028037,0.0274532710280373,0.0147586911076742,0.3359083268891532,0.0403917823182811"
397,2,"0.0023364485981308,0.0023364485981308,8.227832857997625e-06,0.2721066633584209,0.0035742456887015"
398,1,"0.0002920560747663,0.0002920560747663,0.0,0.2504933031323955,0.0005831285053962"
399,2,"0.0093457943925233,0.0093457943925233,0.0002284197339683,0.2861762943490321,0.0092535307944817"
400,2,"0.0026285046728971,0.0026285046728971,4.495049829451399e-05,0.2799991331893902,0.0035430910112542"
401,1,"0.0014602803738317,0.0014602803738317,3.940595421240756e-07,0.2683032818636316,0.0023762659556014"
402,0,"0.0002920560747663,0.0002920560747663,0.0,0.2504933031323955,0.0005831285053962"
403,2,"0.0061331775700934,0.0061331775700934,7.941668611211371e-05,0.2993050671136699,0.0134338882853928"
404,1,"0.0014602803738317,0.0014602803738317,1.964547894322373e-06,0.2549746406346874,0.0014736607217958"
405,2,"0.0102219626168224,0.0102219626168224,0.0001178253977596,0.3004152089403083,0.0225618538938452"
406,2,"0.0064252336448598,0.0064252336448598,0.0001183684042732,0.2961289209582814,0.0130793927330003"
407,1,"0.0108060747663551,0.0110981308411214,0.0148446960525858,0.3091407298106654,0.0191048310875731"
408,2,"0.0064252336448598,0.0061331775700934,3.1301293959066253e-05,0.2932782583790663,0.0133263922770686"
409,1,"0.0014602803738317,0.0014602803738317,0.0,0.2679568885359613,0.0023617214922774"
410,1,"0.0014602803738317,0.0014602803738317,0.0,0.2571863165757565,0.0016125538291731"
411,2,"0.009053738317757,0.0093457943925233,0.0007544729562207,0.2801172264551808,0.0036596372996754"
412,2,"0.0029205607476635,0.0029205607476635,6.921732091314878e-06,0.2634920034615701,0.0030801805588015"
413,1,"0.0017523364485981,0.0017523364485981,0.0,0.2708858568909509,0.0033396751570463"
414,1,"0.0026285046728971,0.0026285046728971,3.872671298185224e-06,0.2684334103650608,0.0026523195846851"
415,1,"0.0023364485981308,0.0023364485981308,9.79261853137587e-06,0.2680650403314634,0.0026056506812425"
416,1,"0.0014602803738317,0.0014602803738317,2.4542828551315287e-06,0.2800463585449627,0.0030607346136609"
417,1,"0.0014602803738317,0.0014602803738317,6.707678203292312e-06,0.2809704475527682,0.0032217755631272"
418,1,"0.0011682242990654,0.0011682242990654,1.6705704777972468e-06,0.2807091901628206,0.0026782191286197"
419,2,"0.0283294392523364,0.0283294392523364,0.014926910560859,0.3421025774828647,0.0509909115869235"
420,1,"0.0011682242990654,0.0011682242990654,3.694844076739767e-06,0.2584071060326953,0.00131782371674"
421,2,"0.0108060747663551,0.0108060747663551,0.0029634238892147,0.3173234323579711,0.0255059803589678"
422,1,"0.0037967289719626,0.0043808411214953,4.75874349290102e-05,0.2849240428679681,0.006453325583745"
423,1,"0.000876168224299,0.000876168224299,1.5684864276166452e-07,0.2705768532246531,0.0020848112157346"
424,2,"0.0186915887850467,0.0183995327102803,0.0009019105848712,0.3022471757191379,0.0521746416496828"
425,2,"0.018983644859813,0.0192757009345794,0.0001991621207988,0.3052757602156801,0.0680796053841762"
426,2,"0.0073014018691588,0.0075934579439252,2.7903253922357865e-05,0.2959178149729253,0.0284985660202458"
427,1,"0.004964953271028,0.004964953271028,6.226595809752312e-07,0.2919375577693334,0.0235904131241575"
428,2,"0.0067172897196261,0.0067172897196261,0.0001793128239828,0.2915019065683083,0.0182569264983773"
429,2,"0.0335864485981308,0.0335864485981308,0.0023925337151027,0.3159046536935092,0.0945530990844019"
430,2,"0.018983644859813,0.018983644859813,0.0104180644428684,0.3206323954452224,0.0464045490028223"
431,1,"0.0029205607476635,0.0029205607476635,7.070449664937238e-06,0.2761341858993986,0.0105966511120354"
432,2,"0.0297897196261682,0.0303738317757009,0.0105874547193556,0.3263675400123998,0.0872317375004165"
433,2,"0.0151869158878504,0.0151869158878504,0.0005863824190458,0.3111101479882114,0.0529350831200058"
434,2,"0.0143107476635514,0.0143107476635514,0.0024289048982931,0.301697984884725,0.0396574698455136"
435,2,"0.0236565420560747,0.0236565420560747,0.0012687819794044,0.3155444431419772,0.0676689324950834"
436,1,"0.0067172897196261,0.0067172897196261,0.0001491358025058,0.2910165383950721,0.0240203983359011"
437,1,"0.0102219626168224,0.0102219626168224,6.444693348102719e-05,0.3026603827584914,0.0455406026317038"
438,1,"0.0125584112149532,0.0125584112149532,0.0001410430035647,0.2991971997140434,0.0418516352873323"
439,2,"0.0119742990654205,0.0119742990654205,8.400735134883709e-05,0.292117322275349,0.0388016881767731"
440,2,"0.0224883177570093,0.0224883177570093,0.0006202430294824,0.3144687234494477,0.0808537794541851"
441,2,"0.0110981308411214,0.0110981308411214,0.0002986245400569,0.2833921931751295,0.0280736265467454"
442,2,"0.0680490654205607,0.0692172897196261,0.0617033258692856,0.3899929206842241,0.1592242025887018"
443,1,"0.0110981308411214,0.0108060747663551,8.990955601125426e-05,0.2950501750001038,0.0379651046074885"
444,1,"0.0032126168224299,0.0032126168224299,5.515398016223193e-06,0.2844115895534573,0.0110425669980668"
445,2,"0.0146028037383177,0.0137266355140186,0.0001715563660241,0.3008779305632117,0.0577649418317634"
