node_id,feat
244,"0.0026285046728971,0.0026285046728971,2.8537819160040817e-07,0.2562535473127686,0.0039272643175841,0.7777777777777778"
245,"0.000876168224299,0.000876168224299,0.0,0.255740448180683,0.002522552286429,1.0"
246,"0.0014602803738317,0.0017523364485981,6.616460793879655e-08,0.2559178267282805,0.0028120812294795,0.92"
247,"0.0017523364485981,0.0017523364485981,1.1908517263060069e-06,0.2890659574883503,0.0085475202440711,0.6"
248,"0.0064252336448598,0.0064252336448598,0.0005405617856465,0.2888647981581566,0.0099347869434585,0.3545945945945946"
252,"0.0037967289719626,0.0035046728971962,0.0006410680608765,0.2927353419980754,0.0063239823712406,0.4340277777777778"
249,"0.0011682242990654,0.0011682242990654,7.414738275994934e-05,0.2431032005582846,0.0011268552159048,0.3333333333333333"
251,"0.0029205607476635,0.0032126168224299,0.000207970529805,0.2927095389710152,0.0060047685399634,0.33"
254,"0.0081775700934579,0.0078855140186915,0.0003195266274297,0.3012600670984458,0.0172880837281512,0.4811643835616438"
250,"0.0023364485981308,0.0023364485981308,7.553379442854077e-06,0.2414241889949958,0.0011735355735765,0.5309734513274337"
257,"0.0096378504672897,0.0096378504672897,0.0024700292893699,0.3058662355739309,0.0196514120096521,0.3369616658778987"
256,"0.0017523364485981,0.0017523364485981,3.50219288088382e-06,0.2380494422671088,0.0007991558053254,0.4918032786885246"
253,"0.0017523364485981,0.0020443925233644,4.322522387198314e-05,0.2395952178662458,0.0010240732484661,0.5277777777777778"
255,"0.0005841121495327,0.0005841121495327,0.0,0.225704459975951,0.0001060727333168,1.0"
258,"0.0043808411214953,0.0043808411214953,1.3978463788695218e-06,0.2755613409365337,0.005128702417098,0.8285714285714286"
326,"0.0251168224299065,0.0251168224299065,0.0029394641569174,0.2877883455781409,0.0147244620841476,0.2595075239398084"
259,"0.0435163551401869,0.0438084112149532,0.0174115010350671,0.3450171137273941,0.0407675841850149,0.1554659700013513"
262,"0.0259929906542056,0.0259929906542056,0.0018714026000953,0.2996021038998708,0.0182790726287382,0.2801327885597549"
264,"0.0315420560747663,0.0315420560747663,0.0082954952372488,0.3161753517686535,0.0276269517510026,0.2216164762893734"
309,"0.0026285046728971,0.0029205607476635,0.0002888905656759,0.2807566553623747,0.0051868769528154,0.691358024691358"
260,"0.0160630841121495,0.0160630841121495,0.0001430032669691,0.2832230038060698,0.0129264501967123,0.4565656565656565"
261,"0.0084696261682242,0.0084696261682242,3.0856458023181744e-05,0.2821881134964453,0.0090502941578771,0.6502463054187192"
277,"0.0166471962616822,0.0169392523364485,0.0023337332931086,0.2812798339510561,0.0108381409530068,0.2794706063404124"
287,"0.0277453271028037,0.0277453271028037,0.0045234428568102,0.2978286744059343,0.0182308443476145,0.225979843225084"
319,"0.0160630841121495,0.0160630841121495,0.0051338434689732,0.2939272189437217,0.0142451404928793,0.2245791245791245"
300,"0.0157710280373831,0.0157710280373831,0.0004529137511374,0.3065721676168915,0.0162683189927803,0.4591194968553459"
314,"0.0119742990654205,0.0119742990654205,0.000219777717066,0.2827888716363934,0.011994673220819,0.6079268292682927"
316,"0.0151869158878504,0.0151869158878504,0.000137137609489,0.2808278832664835,0.01124705449051,0.4351432880844645"
263,"0.0204439252336448,0.0204439252336448,0.0004203905432484,0.2857822478163656,0.0147853117333876,0.3701863354037267"
265,"0.0052570093457943,0.0052570093457943,4.5385363815444605e-06,0.2753100414215029,0.0049259697077904,0.7450980392156863"
268,"0.0172313084112149,0.0172313084112149,0.0005243493863023,0.2843628805982332,0.0124324362926778,0.309468147282291"
271,"0.0035046728971962,0.0035046728971962,3.333710128117428e-07,0.274808814930997,0.0047163080229407,0.8939393939393939"
279,"0.0087616822429906,0.0084696261682242,0.0001694665826202,0.2791752601619309,0.0076537097017776,0.638525564803805"
286,"0.0110981308411214,0.0110981308411214,5.359375939639215e-05,0.2813990102216904,0.0104860224110118,0.6600284495021337"
291,"0.0096378504672897,0.0096378504672897,0.0006851590029969,0.2766633108078121,0.0077833107706774,0.5729166666666666"
292,"0.0081775700934579,0.0081775700934579,9.649596234702372e-05,0.2820443111624059,0.0088490053408217,0.7023809523809523"
294,"0.0043808411214953,0.0043808411214953,0.0006774986397221,0.2720620776360944,0.0029433711151313,0.3619047619047619"
299,"0.0110981308411214,0.0110981308411214,8.457209034894607e-05,0.2843628805982332,0.0110365494846389,0.5817923186344239"
301,"0.0128504672897196,0.0128504672897196,0.0003606266611317,0.2837796718190196,0.012469709787406,0.5576109936575053"
304,"0.0601635514018691,0.0601635514018691,0.0491674720774695,0.3695926232193843,0.0838008010988364,0.1219971347722617"
305,"0.0446845794392523,0.0443925233644859,0.0221189334300863,0.35672894184404,0.0592342890741233,0.1584972624380532"
306,"0.0005841121495327,0.0005841121495327,0.0,0.2416877525200995,0.0006627131352407,1.0"
310,"0.0242406542056074,0.0248247663551401,0.0326098395736321,0.3296396386367052,0.0178548904003864,0.1134456794550018"
311,"0.0119742990654205,0.0119742990654205,0.0002111764635958,0.2853157246864995,0.010821732326226,0.5829268292682926"
312,"0.0251168224299065,0.0251168224299065,0.0008345650074013,0.286620897602811,0.0151230620801919,0.2611491108071135"
315,"0.0055490654205607,0.0055490654205607,0.0007555266497151,0.2664091231148149,0.0037918435997155,0.3859649122807017"
318,"0.0137266355140186,0.0137266355140186,3.99760083138798e-05,0.2799755264839531,0.0107779967489148,0.5573543015726179"
322,"0.0192757009345794,0.0192757009345794,0.0012012336742384,0.3041573291469288,0.016764776745947,0.3839160839160839"
323,"0.0055490654205607,0.0055490654205607,2.351378093132708e-06,0.2799755264839531,0.0073445683183661,0.8245614035087719"
328,"0.0055490654205607,0.0055490654205607,0.0007199115960691,0.2736538705913612,0.0048530292408945,0.5730994152046783"
331,"0.0040887850467289,0.0040887850467289,5.889124877789194e-08,0.2778206073476255,0.0051848814767673,0.934065934065934"
334,"0.0037967289719626,0.0037967289719626,6.940206410352706e-06,0.2782396078446726,0.0053598168028048,0.8397435897435898"
272,"0.0137266355140186,0.0137266355140186,0.0001242585954849,0.2844846842822041,0.013215321165552,0.5416281221091582"
307,"0.018107476635514,0.018107476635514,0.0006338615199851,0.3041573291469288,0.0159331732069059,0.3233738762559492"
321,"0.0096378504672897,0.0096378504672897,3.1713890293209176e-05,0.2796690011475634,0.0086250122854721,0.6117424242424242"
327,"0.0210280373831775,0.0210280373831775,0.0012384514407254,0.3058380659077333,0.0184666529974638,0.3345070422535211"
267,"0.0002920560747663,0.0002920560747663,0.0,0.239353446707955,0.0003988207126449,0.0"
270,"0.0055490654205607,0.0055490654205607,6.110935259497436e-06,0.2726428341236591,0.0047810192816578,0.783625730994152"
274,"0.0017523364485981,0.0017523364485981,1.1804790568384453e-07,0.2677624350609714,0.0024352435307048,0.8"
275,"0.0108060747663551,0.0108060747663551,0.000651942934261,0.2766402632144425,0.0076903827292416,0.4632132132132132"
276,"0.0102219626168224,0.0102219626168224,1.400005382467336e-05,0.2807566553623747,0.0101438139008939,0.6638655462184874"
278,"0.0382593457943925,0.0382593457943925,0.0270133028468279,0.3652430399940792,0.0638225940391573,0.1877458751688098"
281,"0.0026285046728971,0.0026285046728971,5.564197559804537e-06,0.2439425343147115,0.0013846116950817,0.4722222222222222"
282,"0.0017523364485981,0.0017523364485981,0.0,0.2745361871384068,0.0028735187254518,1.0"
284,"0.0014602803738317,0.0014602803738317,0.0,0.2673959030216739,0.0023188596586671,1.0"
288,"0.0029205607476635,0.0029205607476635,1.5581000066792234e-07,0.2747178788572277,0.0036055523210823,0.8888888888888888"
289,"0.014018691588785,0.014018691588785,0.0003637334150038,0.2815660267615879,0.0110448730998707,0.5026595744680851"
293,"0.0011682242990654,0.0011682242990654,0.0,0.2744681146893271,0.0024601512614873,1.0"
296,"0.0005841121495327,0.0005841121495327,0.0,0.2394224743782385,0.0004413139315566,1.0"
297,"0.0157710280373831,0.0160630841121495,0.0077977877174791,0.3176877183226029,0.0141087569725888,0.196673525377229"
308,"0.0102219626168224,0.0102219626168224,0.0005953510641284,0.2721958786578826,0.0071804909450735,0.553781512605042"
313,"0.0157710280373831,0.0157710280373831,0.000245060285703,0.2878132882324639,0.0145628782098594,0.4385045422781272"
324,"0.0023364485981308,0.0023364485981308,4.213415778756705e-09,0.2753785321856014,0.0040127290659168,0.9642857142857144"
325,"0.000876168224299,0.000876168224299,0.0,0.2434775071212088,0.0009259085724685,1.0"
329,"0.0052570093457943,0.0052570093457943,1.6096496277178606e-06,0.2715725972870599,0.005043941620558,0.7320261437908496"
332,"0.0037967289719626,0.0037967289719626,1.599422542272443e-07,0.2751731620505608,0.0042926743564062,0.8717948717948718"
336,"0.0087616822429906,0.0087616822429906,0.0001077581089927,0.273834395945095,0.0064990355034008,0.5724137931034483"
266,"0.0020443925233644,0.0020443925233644,4.818693473962011e-06,0.2713950408324753,0.0027669785594513,0.6190476190476191"
269,"0.0011682242990654,0.0011682242990654,0.0,0.2385624798582017,0.0007963545165042,1.0"
273,"0.0005841121495327,0.0005841121495327,0.0,0.2230664149678355,0.0002550754422813,1.0"
303,"0.0029205607476635,0.0029205607476635,0.0001067332680791,0.2708637617965879,0.0022449876721658,0.4444444444444444"
290,"0.0116822429906542,0.0119742990654205,5.18887725823659e-05,0.2824281101910331,0.0112075760886398,0.649375"
280,"0.0011682242990654,0.0011682242990654,6.149309514942219e-08,0.2228418816015412,0.000441030893193,0.8333333333333334"
283,"0.0052570093457943,0.0052570093457943,4.0974992242293645e-06,0.2783562212595279,0.0065831276526258,0.7189542483660131"
285,"0.0011682242990654,0.0011682242990654,6.712242158722199e-05,0.2438887866940488,0.0008178180000848,0.5"
298,"0.0043808411214953,0.0046728971962616,2.693698699566048e-06,0.2754242116302702,0.0047682868020605,0.7688888888888888"
295,"0.0040887850467289,0.0040887850467289,5.148458530152321e-06,0.2745815875331708,0.0046028546833865,0.7252747252747253"
302,"0.0029205607476635,0.0026285046728971,2.434431105825585e-07,0.2737892422809934,0.0034309356715568,0.8827160493827161"
335,"0.0005841121495327,0.0005841121495327,0.0,0.2688463179749165,0.0012796968423284,1.0"
333,"0.0219042056074766,0.0219042056074766,0.018753717301864,0.3408035426545739,0.0379310495205161,0.1990811638591118"
330,"0.0020443925233644,0.0020443925233644,4.213415778756705e-09,0.2751047733929391,0.00350354734754,0.9523809523809524"
317,"0.0014602803738317,0.0014602803738317,1.1768506140665282e-08,0.266430497402613,0.0018823377079685,0.9"
320,"0.0020443925233644,0.0020443925233644,3.2723526416537043e-06,0.2714837900283002,0.0024880701886093,0.6666666666666666"
337,"0.0388434579439252,0.0388434579439252,0.0123081556326373,0.3378219450280944,0.0510743571777556,0.1901344269765322"
338,"0.0432242990654205,0.0435163551401869,0.0661637581399822,0.379042314761576,0.0758814234284827,0.1814737034331628"
339,"0.0239485981308411,0.0236565420560747,0.0048903201739561,0.3350272114231404,0.0602983061342894,0.2793781435756744"
340,"0.0227803738317757,0.023072429906542,0.0041232196851874,0.3436958931511248,0.0804836263100343,0.4036817882971729"
341,"0.0011682242990654,0.0011682242990654,0.0017263986610641,0.2254898974418529,0.0001027100848368,0.18"
342,"0.0002920560747663,0.0002920560747663,0.0,0.1834893203462353,1.4834085861523182e-06,0.0"
343,"0.0002920560747663,0.0002920560747663,0.0002876193479513,0.1834994595582786,1.4834085861523182e-06,0.5"
344,"0.0002920560747663,0.0002920560747663,0.0002880459562989,0.1546927712128461,2.1429622514408217e-08,0.5"
345,"0.0011682242990654,0.0011682242990654,8.7545574646946e-06,0.2513084395055371,0.0010166605757632,0.6666666666666666"
352,"0.0213200934579439,0.0216121495327102,0.0079921311977626,0.3298360865739142,0.0407705421372704,0.144210921373616"
346,"0.000876168224299,0.000876168224299,2.911402692434811e-07,0.2605767199957759,0.0021567665612871,0.6666666666666666"
349,"0.0055490654205607,0.0052570093457943,0.0001021140254084,0.2667086755783606,0.0052796200254155,0.3117283950617284"
351,"0.0055490654205607,0.0055490654205607,6.094885293522784e-05,0.2784262362393031,0.009183566739054,0.4269005847953216"
347,"0.0020443925233644,0.0020443925233644,7.720212720920655e-06,0.2596395402366042,0.0023538388808998,0.5714285714285714"
348,"0.0014602803738317,0.0014602803738317,3.791436689567731e-07,0.2513274592920735,0.0011182084119671,0.6"
350,"0.0011682242990654,0.0011682242990654,0.0002173977311331,0.2550138012306994,0.0015837866774495,0.3333333333333333"
357,"0.009929906542056,0.0096378504672897,0.0036135096356752,0.3077369770759122,0.0188535054804943,0.4393939393939394"
353,"0.0002920560747663,0.0002920560747663,0.0,0.2344859285147696,0.0002721296348961,0.0"
354,"0.0108060747663551,0.0108060747663551,0.0038949873818791,0.2930194758339511,0.0092750893416852,0.2394894894894894"
355,"0.0029205607476635,0.0029205607476635,5.9494015267584045e-06,0.2853402405590451,0.0054115084625042,0.6850828729281768"
362,"0.0154789719626168,0.0157710280373831,0.0020709542343662,0.3123685184485155,0.0305941161176625,0.3774693005872931"
356,"0.0002920560747663,0.0002920560747663,0.0,0.2344859285147696,0.0002721296348961,0.0"
360,"0.0002920560747663,0.0002920560747663,0.0,0.2344859285147696,0.0002721296348961,0.0"
361,"0.0093457943925233,0.0093457943925233,0.0055548754114278,0.3000081054861476,0.0136690832347169,0.2792338709677419"
364,"0.0002920560747663,0.0005841121495327,0.0002876193479513,0.2344859285147696,0.0002721296348961,0.5"
365,"0.0011682242990654,0.0002920560747663,0.0,0.2881129376736221,0.0046244138724523,0.8888888888888888"
363,"0.0002920560747663,0.0002920560747663,0.0,0.1894130572453894,3.927974988167908e-06,1.0"
366,"0.0002920560747663,0.0002920560747663,0.0,0.1369736726458574,7.774200699166996e-10,0.0"
367,"0.0005841121495327,0.0005841121495327,0.0005756653042502,0.1590949896817021,5.3827401933605056e-08,0.0"
368,"0.0540303738317756,0.0546144859813084,0.0251329368123716,0.3562314653106809,0.0633744317969415,0.12683444247479"
369,"0.0116822429906542,0.0116822429906542,0.0053914509262125,0.3139929765153336,0.0257908609798145,0.324735661646908"
370,"0.0467289719626168,0.0473130841121495,0.025764092907781,0.3772767234294669,0.1061588173927277,0.195842472001708"
371,"0.0391355140186915,0.0394275700934579,0.0214614910666952,0.3428088902267129,0.0629575993786414,0.1830015313935681"
372,"0.0125584112149532,0.0134345794392523,0.0019588585283564,0.3245177093351087,0.0414280004451086,0.4569032258064516"
373,"0.0108060747663551,0.0110981308411214,0.0063034196703856,0.313045788049224,0.0173910605644847,0.3239590942293645"
376,"0.0011682242990654,0.0011682242990654,9.166376102878344e-05,0.2553667886516585,0.0008762570146347,0.68"
374,"0.0032126168224299,0.0032126168224299,0.0001380776430277,0.2864972581853307,0.0044119122406388,0.4909090909090909"
375,"0.0075934579439252,0.0075934579439252,0.0093182125328802,0.306657098497199,0.0167991626462569,0.4215384615384615"
378,"0.0052570093457943,0.0052570093457943,0.0110964266120497,0.2486551643299264,0.0009610385704738,0.0718954248366013"
377,"0.0175233644859813,0.0172313084112149,0.0127593602807609,0.3262392886949767,0.0306816192267204,0.2351335823039356"
379,"0.0014602803738317,0.0014602803738317,2.380832034081284e-06,0.2666658411327526,0.001760831850865,0.6"
396,"0.0277453271028037,0.0274532710280373,0.0147586911076742,0.3359083268891532,0.0403917823182811,0.165855590765052"
412,"0.0029205607476635,0.0029205607476635,6.921732091314878e-06,0.2634920034615701,0.0030801805588015,0.3555555555555555"
380,"0.0020443925233644,0.0020443925233644,3.0383583634851625e-06,0.2828370428094854,0.0043867816992241,0.8095238095238095"
381,"0.0011682242990654,0.0011682242990654,0.0,0.2530896821603664,0.0008678544219767,1.0"
382,"0.0017523364485981,0.0017523364485981,0.0,0.2531282658454278,0.0010532625785824,1.0"
383,"0.0005841121495327,0.0005841121495327,0.0,0.2662382521948342,0.0015298910810064,1.0"
384,"0.0002920560747663,0.0002920560747663,0.0,0.2504933031323955,0.0005831285053962,0.0"
385,"0.0002920560747663,0.0002920560747663,0.0,0.2504933031323955,0.0005831285053962,0.0"
386,"0.0020443925233644,0.0020443925233644,1.553275067334408e-07,0.2537084360628137,0.0012050772357267,0.8571428571428571"
387,"0.0227803738317757,0.0227803738317757,0.0040668979898092,0.3313169429937312,0.0457097484044908,0.3065334997919267"
399,"0.0093457943925233,0.0093457943925233,0.0002284197339683,0.2861762943490321,0.0092535307944817,0.3125"
388,"0.0029205607476635,0.0029205607476635,1.1197195655368509e-05,0.2713285170051612,0.0035866119580788,0.7555555555555555"
389,"0.0026285046728971,0.0026285046728971,0.0,0.287763407246635,0.0076330306685531,1.0"
390,"0.0119742990654205,0.0119742990654205,0.0006378781045037,0.2933300697488003,0.0126766668095446,0.3060975609756097"
405,"0.0102219626168224,0.0102219626168224,0.0001178253977596,0.3004152089403083,0.0225618538938452,0.6714285714285714"
406,"0.0064252336448598,0.0064252336448598,0.0001183684042732,0.2961289209582814,0.0130793927330003,0.6277056277056277"
